harness,dataset,index,params,k,recall_at_k,mean_latency_us,p95_latency_us,build_seconds,index_bytes,base_bytes,queries,runs,timestamp
java,SIFT1M,hnsw(M=16,efC=200,ef=16),"M=16,efC=200,ef=16",10,0.816980,44.207,61.084,282.574,144568308,512000000,10000,3,2026-09-04T06:14:25.461597Z
java,SIFT1M,hnsw(M=16,efC=200,ef=32),"M=16,efC=200,ef=32",10,0.916040,72.621,94.708,282.574,144568308,512000000,10000,3,2026-09-04T06:14:27.733450Z
java,SIFT1M,hnsw(M=16,efC=200,ef=64),"M=16,efC=200,ef=64",10,0.970350,126.150,160.375,282.574,144568308,512000000,10000,3,2026-09-04T06:14:31.658496Z
java,SIFT1M,hnsw(M=16,efC=200,ef=128),"M=16,efC=200,ef=128",10,0.992000,226.268,289.833,282.574,144568308,512000000,10000,3,2026-09-04T06:14:38.700897Z
java,SIFT1M,hnsw(M=16,efC=200,ef=256),"M=16,efC=200,ef=256",10,0.997870,410.335,532.792,282.574,144568308,512000000,10000,3,2026-09-04T06:14:51.423466Z
java,SIFT1M,hnsw(M=16,efC=200,ef=512),"M=16,efC=200,ef=512",10,0.999240,737.364,969.000,282.574,144568308,512000000,10000,3,2026-09-04T06:15:14.312882Z
